PACFA License Number:,Footnotes:,Facility Name:,Zip Code,County,Adult Dogs,Adult Dogs: Beginning Count ,Adult Dogs: Beginning Foster Count,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transfer or Rescue out to another Colorado organization,Adult Dogs: Transfer or Rescue out to an Out of State organization,Adult Dogs: Other live outcomes (ie: tnr/snr),Adult Dogs: Died,Adult Dogs: Missing / Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: Ending Count,Adult Dogs: Foster Count,Adult Dogs: AVG LOS,Adult Dogs: Notes,Juvenile Dogs,Juvenile Dogs: Beginning Count,Juvenile Dogs: Beginning Foster Count,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR / Protective Custody / Returns / Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transfer or Rescue out to another Colorado organization,Juvenile Dogs: Transfer or Rescue out to an Out of State organization,Juvenile Dogs: Other live outcomes (ie tnr / snr) ,Juvenile Dogs: Died,Juvenile Dogs: Missing / Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: Ending Count,Juvenile Dogs: Foster Count,Juvenile Dogs: AVG LOS,Juvenile Dogs: Notes,Adult Cats,Adult Cats: Beginning Count,Adult Cats: Beginning Foster Count,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transfer or Rescue out to another Colorado organization,Adult Cats: Transfer or Rescue out to an Out of State organization,Adult Cats: Other Live Outcomes (ie: tnr / snr),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: Ending Count ,Adult Cats: Foster Count,Adult Cats: AVG LOS,Adult Cats: Notes,Juvenile Cats,Juvenile Cats: Beginning Count,Juvenile Cats: Beginning Foster Count,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transfer or Rescue out to another Colorado organization,Juvenile Cats: Transfer or Rescue out to an Out of State organization,Juvenile Cats: Other Live Outcomes (ie:tnr / snr),Juvenile Cats: Died ,Juvenile Cats: Missing / Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: Ending Count,Juvenile Cats: Foster Count,Juvenile Cats: AVG LOS,Juvenile Cats: Notes,Birds,Birds: Beginning Count,Birds: Beginning Foster Count,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR / Protective Custody / Returns / Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transfer or Rescue out to another Colorado organization,Birds: Transfer or Rescue out to an Out of State organization,Birds: Other Live Outcomes(ie: tnr / snr),Birds: Died,Birds: Missing / Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: Ending Count,Birds: Foster Count,Birds: AVG LOS,Birds: Notes:,Small Mammal,Small Mammal: Beginning Count,Small Mammal: Beginning Foster Count,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR / Protective Custody / Returns / Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transfer or Rescue out to another Colorado organization,Sm Mammal: Transfer or Rescue out to an Out of State organization,Sm Mammal: Other Live Outcomes (ie: tnr / snr),Sm Mammal: Died,Sm Mammal: Missing / Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: Ending Count,Sm Mammal: Foster Count,Sm Mammal: AVG LOS,Sm Mammal: Notes:,Reptiles,Reptiles: Beginning Count,Reptiles: Beginning Foster Count,Reptiles: Stray,Reptiles: Owner Relinquished,Reptiles: Owner Requested Euthanasia upon intake,Reptiles: Transfer in from another Colorado organization,Reptiles: Transfer in from Out of State organization,Reptiles: Other: TNR / Protective Custody / Returns / Disaster Relief,Reptiles: Adoption,Reptiles: Returned To Owner (RTO),Reptiles: Transfer or Rescue out to another Colorado organization,Reptiles: Transfer or Rescue out to an Out of State organization,Reptiles: Other Live Outcomes (ie: tnr / snr),Reptiles: Died,Reptiles: Missing / Stolen ,Reptiles: Shelter Euthanasia,Reptiles: Owner Requested Euthanasia,Reptiles: Ending Count,Reptiles: Foster Count,Reptiles: AVG LOS,Reptiles: Notes:,Rabbits,Rabbits: Beginning Count,Rabbits: Beginning Foster Count,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR / Protective Custody / Returns / Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transfer or Rescue out to another Colorado organization,Rabbits: Transfer or Rescue out to an Out of State organization,Rabbits: Other Live Outcomes ( ie: tnr / snr),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: Ending Count,Rabbits: Foster Count,Rabbits: AVG LOS,Rabbits: Notes:,Other,Other: Beginning Count,Other: Beginning Foster Count,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR / Protective Custody / Returns / Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transfer or Rescue out to another Colorado organization,Other: Transfer or Rescue out to an Out of State organization,Other: Other Live Outcomes (ie: tnr / snr),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: Ending Count,Other: Foster Count,Other: AVG LOS,Other: Notes:,Location 1
PL001QJ9,**,Southern CO Animal Rescue DBA Black Forest Animal Sancutary,80908,El Paso County,,6, , ,7, ,3,22, ,29,,,,,,,,,4,1,119,Few dogs unlikely to be adopted so longer LOS average.,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,3,2,,,,,,,,6,,60,6 Resident Barn Cats,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,, , ,90,,, , ,,,,,,,,,,,,,,,, , , ,,, , ,,,,,,,,,,,,,,,, , , ,,,2, ,,,,,,,2,,,,,,,,, , ,120,,,28,4,,21,,,,,,,,,,2,,,,,,300,"Farm animals - equine, poultry, goat, alpaca, steers.","Black Forest
(39.012834, -104.700525)"
PL00007Y,**,Larimer Humane Society,80525,Larimer County,,20,3,1578,643,220,41,146,223,883,1355,77,8, ,1,1,288,220,39,2,5.33,"We handled many protective custody dogs, dogs that were confiscated and bite cases.",,1,9,29,51,1,5,113,11,178,8,11, , ,3, ,6,1,4,9,5.88,,,47, ,824,494,103,21,66,71,923,250,77, , ,2, ,231,103,36,4,13.09,,,5,7,268,47, ,10,53,44,337,6,28, , ,19, ,32, ,8,4,11.68,Our community does not support an SNR/TNR program.,,2, ,15,28,2, , ,2,38,3,,,,,,2,2,2,,13.27,,,3,,59,163,9,22,8,25,226,2,1, , ,6, ,45,9, , ,12.7,,,5, ,8,55, , , , ,40, ,3, , ,14, ,7, ,4, ,19.24,,,7,1,36,46,4,18,12,17,115, , , , ,8, ,6,4,3,5,16.25,,, , ,50,91,8, , , ,81,7,14,,,,,33,8,6,,16.12,,"Fort Colllins
(40.588972, -105.082459)"
PL002H7J,,Sunshine Canyon Dog Rescue,80210,Denver County,,7,7,,1,,,129,,129,,,,,1,,,,1,1,16,"Cafe was the adult dog who passed away. She came from Thailand and was very freaked out by life here. She got loose from her fosters. We spent thousands (with help from our donors) on posters, trackers, scent dogs. We ended up tracking her and watched her get hit by a car. :( ",,11,11,,,,,237,,233,,,,,4,,,,5,5,11,The 4 puppies that past away had parvo :( ,, , ,,,,,1,,1,,,,,,,,, , ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL001GBN,,Mountain Pet Rescue,80446,Grand County,, ,12,2,3, ,3,99,2,100, , , , ,3, , , , ,18,48,,, , , , , , ,102,12,99, , , , , , , , , ,15,31,Other TNR= 12 puppies born in our Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Granby
(41.951103, -72.786055)"
PL001XEN,**,Denver Dachshunds Rescue and Transport,81069,Huerfano County,,32,32, ,12, ,3,262,6,240, ,19, , ,5, , , ,51,51,21,,, , , ,,2, ,18, ,20, , , , , , , , , , ,14,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rye
(40.98069, -73.683767)"
PL001VWV,,Eagle Valley Humane Society,81631,Eagle County,, , ,7,22,,5,,,24,7,,,,,,,,3, ,11,,, , ,,12,,,,,12,,,,,,,,, , ,24,,,9, ,10,34,,7,,,40,,,,,,,,,11, ,36,,, , ,55,12,,8,,,72,,,,,1,,,, ,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eagle
(43.69102, -116.354075)"
PL00009U,,Animal Welfare & Protection Society,81003,Pueblo County,,45,2,210,246, ,7, ,23,371,87,26, , ,7, , , ,43,2,28.27,,, , ,6,76, , , ,1,74,1,5, ,, , , , , , ,15.78,,,22, ,4,90, ,2, ,2,92, ,5, , , , ,2, ,21, ,67.16,,,8, ,8,40, , , ,1,52, , , , , , , , ,5, ,24.78,,, , , , , , , , ,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , ,,,,,,,,,,,,,"Pueblo
(38.265425, -104.610415)"
PL002SYX,**,Bounce Animal Rescue,80525,Larimer County,,22,14, ,7, ,24,66, ,97, , , , , , ,3, ,11,5,16,,,61,19, ,1, ,61,326,32,420, , , ,32,2, ,5, ,10,2,11,"Used the ""Other"" section for puppies born within rescue.",, , , , , , , , , , , , , , , , , , , , ,,, , ,2,2, , ,16, ,20, , , , , , , , ,2,1,21,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Fort Collins
(40.588972, -105.082459)"
PL000M2U,,City of Cortez Animal Shelter,81321,Montezuma County,,8, ,306,137, ,1, , ,82,198,76, , ,1, ,86, ,7, ,12,,, , ,38,124, , , , ,30,11,113, , , , ,10, , , ,10,,,5, ,95,194, , , , ,76,16,69, , , , ,126, ,10, ,14,,, , ,50,308, , , , ,98,4,159, , ,3, ,95, , , ,14,,, , ,2, , , , , , , , , , , , ,2, , , ,1,,, , ,5, , , , , , , , , , , , ,5, , , ,1,This represents skunks and raccoons,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , ,1, , , , , ,1, , , , , , , , , , ,1,This represents a Canadian Goose,"Cortez
(37.34862, -108.583778)"
PL000U04,,Arrowhead Correctional Center,81212,Fremont County,,73, , ,73, ,228,71,52,266, , , , ,1, ,7, ,104, ,90,,,4, , , , ,12, , ,12, , , , , , , , , , ,90,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canon City
(38.442184, -105.23489)"
PL00029L,,City of Montrose Animal Shelter,81401,Montrose County,,8, ,425,90, ,13, ,20,212,301,19, , , , ,22, ,2, ,6.93,,,1, ,41,9, ,8, , ,36,12,8, , ,1, , , ,2, ,11.44,,,10, ,151,50, , , ,10,112,28,43, , ,1, ,33, ,4, ,15.24,,,5, ,95,22, , , ,7,87,4,10, , ,2, ,21, ,5, ,22.36,,, , ,7, , , , , ,,6,1,,,,,,,,,5.57,,,,,2, , , , , ,2, , , , , , , , , , ,8,,, , ,2, , , , , , ,1,1, , , , , , , , ,5,,,1, ,9, , , , ,4,11,1, , , ,2, , , , , ,20.76,,, , ,5, , , , , ,2,3,,,,,,,,,,3,Goats,"Montrose
(38.478034, -107.876806)"
PL000YWT,**,Paradise Animal Welfare Society,81224,Gunnison County,, , ,38,1, ,2, , ,4,37, , , , , , , ,41, ,7.6,"2 dogs stayed 4 mos, 1 dog stayed 1 month, 2 dogs stayed 3 days; all the rest (36 dogs) stayed ~1 day.",,,,,,,,,,,,,,,,,,,,,,,, , ,7,1, ,2, , ,5,4, , ,1, , , , ,9,1,69.5,"2 cats stayed for 240 days, 1 cat for 60 days, 1 cat for 75 days, 1 cat for 35 days, 2 cats for 21 days, 3 cats for 1 day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crested Butte
(38.870681, -106.980937)"
PL000AUJ,,City of Burlington,80807,Kit Carson County,, , ,68, , , , , ,4,43,20, , , , , ,1, , ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burlington
(44.475949, -73.212481)"
PL0010UF,**,Shiba Scout Rescue (dba - Colorado Shiba Inu Rescue),80121,Arapahoe County,,15,15, ,7, ,5, ,1,18, ,1, , , , , , ,9,9,205.75,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centennial
(39.597307, -104.853811)"
PL001UGW,,Humane Society of Weld County,80620,Weld County,,82, ,1788,340,83,8, , ,867,983,102, , ,5, ,155,78,109, ,12.4,Average Length of Stay for Dogs with no date of birth 9.1,, ,16,178,37,2,9, , ,97,33, , , ,2, ,1,2,91, ,,,,49,5,704,149,36,14, , ,448,55,67, , ,7,5,218,33,103, ,34.8,Average length of stay for cats with no date of birth = 35.9,,29,13,618,61, , , , ,429,4,105, , ,75,81,51, ,58,15,35.9,,, , ,1,2, , , , ,2,1, , , , , , , , , ,8.3,,, , ,9,20, , , , ,20,1, , , ,1, ,5, ,2, ,11.9,,, , , , , , , , , , , , , , , , , , , , ,,, , ,26,9, ,, , ,17,2,8, , ,1, ,6, ,1, ,16,"The one ""died"" rabbit was actually a DOA",, , , , , , , , , , , , , , , , , , , , ,,"Evans
(40.377378, -104.692863)"
PL000KVF,,Angels with Paws,80215,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,47,60, ,25,60, ,201, , , , ,1, ,4, ,18,7,400,"We take in cats with FelV, FIV, other health & behavior issues & seniors and it takes much longer for these animals to get adopted.",, , ,16,8, ,10,20, ,46, ,1, , ,5, ,1, ,2, ,150,"Many of the kittens we take in have ringworm, URI or need help with socialization so it can take a few months before they are available for adoption. ",, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,na,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lakewood
(39.710997, -105.088872)"
PL001EJG,,Colorado Saint Bernard Rescue,80537,Larimer County,, ,29, ,9, ,22,10,1,42, , , , ,11, , , , ,18,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loveland
(40.394386, -105.070584)"
PL002T1M,,Havok's Wolfpack,80128,Jefferson County,, , , , , , ,19, ,18, , , , , , , , , ,1,18,,, , , , , , ,14, ,14, , , , , , , , , , ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL001J8L,,Save the Giants,80205,Denver County,, ,17,,10,,1,8,,22,,,1,,,,3,,,10,222,,,,9,,,,,2,,10,,,,,,,,,,1,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL001XYK,,Forgotten Felines Rescue,80014,Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , ,538,9, ,3, ,559, , ,17, , ,7,65,We are a TNR organization.,, , , , , ,11, ,211,96, ,100, ,,4, , , , , ,45,Our LOS is high because we get a lot of the kittens at 3-4 weeks of age.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aurora
(41.75527, -88.309507)"
PL0019X8,**,Life is Better Rescue,80219,Denver County,,6,6, ,9, ,23,92, ,119, ,1, , , , ,2, ,8,8,24,,,1,1, ,6, ,12,168, ,183, , , , , , ,2, ,2,2,20,,,18,4,1,9, ,33,40, ,89, , , ,4,1, ,3, ,8,8,70,,,27,7,12,6, ,275,118, ,369, , , , ,53, ,5, ,11,11,43,The majority of our juvenile kitten death was due to panleukopenia.,, , , , , ,3, , ,3, , , , , , , , , , ,1,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,3,3, , , ,5, , ,8, , , , , , , , , , ,27,,, , , ,8, ,7, , ,15, , , , , , , , , , , ,,"Denver
(39.738453, -104.984853)"
PL000VLS,,NEW HOPE CATTLE DOGS RESCUE & REHOMING,80138,Elbert County,, ,13,2,6, ,36,75, ,110, , , , , , ,2, , ,7,63,,, , , ,2,,18,36,,65, , , , , , , , , , ,93,9 puppies were born into her care.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parker
(39.518515, -104.762773)"
PL00065C,,Cripple Creek Animal Shelter,80816,Teller County,,2, ,46,1, ,,,7,5,49,1,,,,,1,, , ,15,"The transferred dog was found in county and was transferred to TCRAS in Divide, the county shelter facility.
The euthanized dog was unadoptable due to being vicious.",,,,,,,,,,,,,,,,,,,,,,,,1, ,,,,,,,,1,,,,,,,, , ,5,We do not normally take in cats but the owner of this cat died and we held it until the executor of the will could pick it up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cripple Creek
(38.74569, -105.178358)"
PL0010NT,**,Big Dogs Huge Paws,80118,Douglas County,,26,26,3,123, ,31,83, ,250, , , ,, , ,11, ,60,60,76,,,19,19,1,14,, ,4, ,19, , , , , , , , , , ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Larkspur
(37.934175, -122.535713)"
PL002J9A,,Small Paws Retirement Village,80831,El Paso County,,16, , , , ,9, , , , , , , , , ,4, ,21, ,264,"We are a senior/hospice sanctuary. Once acquired, the dogs live out their lives here. Therefore, there are no adoptions, nor fosters. All dogs are spayed/neutered prior to arrival. Eight dogs were my personal pets before starting Small Paws Retirement Village (if that makes any difference). Dogs are euthanized for health reasons only when their quality of life declines significantly. ",,,,,,,,,,,,,,,,,,,,,,,,3, , , , , , , , , , , , ,1, ,1, ,1, ,365,The cats were mine long before I started Small Paws Retirement Village. The two that passed away have been here since 1997. The one remaining cat resides in the same building as the dogs that have been rescued (my home).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peyton
(46.650299, -92.021103)"
PL00184X,,Mile High Labrador Retriever Mission,80020,Broomfield County,,,31, ,, , ,104, ,130, , , , , ,1, , ,,5,53.52,,,,4, , , , ,80, ,84, , , , , , , , , , ,26.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broomfield
(39.923985, -105.081661)"
PL0006LF,,City of Walsenburg Animal Shelter,81089,Huerfano County,,2, ,52,2, , , ,11,4,27,25, , , ,5,6, , , ,7,,,1, ,19,1, , , , ,6,4,10, , , , , , , , ,9,,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept cats.,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept cats.,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept birds.,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept small mammals.,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept reptiles.,, , , , , , , , , , , , , , , , , , , , ,Shelter does not accept rabbits.,, , , , , , , , , ,,,,,,,,,,,,Shelter does not accept animals other than adult and juvenile dogs.,"Walsenburg
(37.624695, -104.781409)"
PL001QW6,**,City of Yuma Animal Shelter,80759,Yuma County,, , ,56, , , , , , ,42,11, ,2, ,1, , ,56, ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuma
(32.722313, -114.62088)"
PL000051,,Gunnison Animal Shelter,81230,Gunnison County,, , , , , , , , , , , , , , , , , , , ,,Facility has not been used to house anything for 2015 or 2016,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunnison
(38.545502, -106.926898)"
PL000GCU,,David & Mary Jackson,81321,Montezuma County,,51, , ,4, , , , , , , , , ,7, ,1, ,47, ,365,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cortez
(37.34862, -108.583778)"
PL002BT2,,SAVING DOBERMANKIND ANIMAL RESCUE,80020,Broomfield County,, ,19,5,5, ,13,59,1,87, , , , , , ,2, , ,14,66,,, ,4, , , ,1,5,18,18, , , , ,,,1, , ,5,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broomfield
(39.923985, -105.081661)"
PL001TNN,,Colorado Peke and Pom Rescue Inc.,80007,Jefferson County,,7,7,1,15,,19,15,,49,,,,,1,,1,,6,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arvada
(39.801122, -105.081451)"
